text,metadata
"Similarly, the Hamming distance of any representation extended with a parity bit is at least 2. Now let’s think about the problem slightly diﬀerently. Given a particular representation, how many bit errors can we detect in values using that representation? A representation with Hamming distance dcan detect up to d−1bit errors. To understand this claim, start by selecting a code word from the re presentation and changing up to d−1 of the bits. No matter how one chooses to change the bits, these changes cannot result in another code word, since we know that any other code wor d has to require at least dchanges from our original code word, by the deﬁnition of the representation’s Ha mming distance. A digital system using the representation can thus detect up to d−1 errors. However, if dor more errors occur, the system might sometimes fail to detect any error in the stored value. 4.2.5 Error Correction Detection of errors is important, but may sometimes not be enough . What can a digital system do when it detects an error? In some cases, the system may be able to ﬁnd th e original value elsewhere, or may be able to re-compute the value from other values. In other cases, the v alue is simply lost, and the digital system may need to reboot or even shut down until a human can attend to it . Many real systems cannot aﬀord such a luxury. Life-critical systems such as medical equipment and airpla nes should not turn themselves oﬀ and wait for a human’s attention. Space vehicles face a similar dilemma, sinc e no human may be able to reach them. Can we use a strategy similar to the one that we have developed for e rror detection in order to try to perform error correction , recovering the original value? Yes, but the overhead—the extra bits that we need to provide such functionality—is higher.","{'page_number': 149, 'textbook_name': 'ECE-120-student-notes', 'text': 'Similarly, the Hamming distance of any representation extended with a parity bit is at least 2. Now let’s think about the problem slightly diﬀerently. Given a particular representation, how many bit errors can we detect in values using that representation? A representation with Hamming distance dcan detect up to d−1bit errors. To understand this claim, start by selecting a code word from the re presentation and changing up to d−1 of the bits. No matter how one chooses to change the bits, these changes cannot result in another code word, since we know that any other code wor d has to require at least dchanges from our original code word, by the deﬁnition of the representation’s Ha mming distance. A digital system using the representation can thus detect up to d−1 errors. However, if dor more errors occur, the system might sometimes fail to detect any error in the stored value. 4.2.5 Error Correction Detection of errors is important, but may sometimes not be enough . What can a digital system do when it detects an error? In some cases, the system may be able to ﬁnd th e original value elsewhere, or may be able to re-compute the value from other values. In other cases, the v alue is simply lost, and the digital system may need to reboot or even shut down until a human can attend to it . Many real systems cannot aﬀord such a luxury. Life-critical systems such as medical equipment and airpla nes should not turn themselves oﬀ and wait for a human’s attention. Space vehicles face a similar dilemma, sinc e no human may be able to reach them. Can we use a strategy similar to the one that we have developed for e rror detection in order to try to perform error correction , recovering the original value? Yes, but the overhead—the extra bits that we need to provide such functionality—is higher.'}"
"4.2 Redundancy and Coding 145 Let’s start by thinking about a code with Hamming distance 2, such as 4-bit 2’s complement with odd parity. We know that such a code can detect one bit error. Can it correct s uch a bit error, too? Imagine that a system has stored the decimal value 6 using the patt ern 01101, where the last bit is the odd parity bit. A bit error occurs, changing the stored pattern to 011 11, which is not a valid pattern, since it has an even number of 1s. But can the system know that the original va lue stored was 6? No, it cannot. The original value may also have been 7, in which case the original pattern was 0111 0, and the bit error occurred in the ﬁnal bit. The original value may also have been -1, 3, or 5. The s ystem has no way of resolving this ambiguity. The same problem arises if a digital system uses a code with Hamming distance dto detect up tod−1 errors. Errorcorrection is possible, however, if we assume that fewer bit e rrors occur (or if we instead use a representation with a larger Hamming distance ). As a simple example, let’s create a representation for the numbers 0 th rough 3 by making three copies of the 2-bit unsigned representation, as sh own to the right. The Hamming distance of the resulting code is 3, so any two bit e rrors can be detected. However, this code also enables us to correct a s ingle bit error. Intuitively, think of the three copies as voting on the right a nswer.value three-copy represented code 0 000000 1 010101 2 101010 3 111111 Since a single bit error can only corrupt one copy, a majority vote alw ays gives the right answer! Tripling the number of bits needed in a representation is not a good general strategy, however. Notice also that “correcting” a pattern with two bit errors can produce the wrong result. Let’s think about the problem in terms of Hamming distance. Assume t hat we use a code with Hamming distance dand imagine that up to kbit errors aﬀect a stored value. The resulting pattern then falls wit hin a neighborhood of distance kfrom the original code word. This neighborhood contains all bit patt erns within Hamming distance kof the original pattern. We can deﬁne such a neighborhood around each code word. Now, since dbit errors are needed to transform a code word into any other cod e word, these neighborhoods aredisjointsolongas2 k≤d−1. Inotherwords,iftheinequalityholds, anybit patterninthe repr esentation can be in at most one code word’s neighborhood. The digital system c an then correct the errors by selecting the unique value identiﬁed by the associated neighborhood. Note th at patterns encountered as a result of up tokbit errors always fall within the original code word’s neighborhood; t he inequality ensures that the neighborhood identiﬁed in this way is unique. We can manipulate the ineq uality to express the number of errors kthat can be corrected in terms of the Hamming distance dof the code","{'page_number': 150, 'textbook_name': 'ECE-120-student-notes', 'text': 'The digital system c an then correct the errors by selecting the unique value identiﬁed by the associated neighborhood. Note th at patterns encountered as a result of up tokbit errors always fall within the original code word’s neighborhood; t he inequality ensures that the neighborhood identiﬁed in this way is unique. We can manipulate the ineq uality to express the number of errors kthat can be corrected in terms of the Hamming distance dof the code. A code with Hamming distance dallows up to⌊d−1 2⌋errors to be corrected , where⌊x⌋represents the integer ﬂoor function on x, or rounding xdown to the nearest integer. 4.2.6 Hamming Codes Hamming also developed a general and eﬃcient approach for extend ing an arbitrary representation to allow correction of a single bit error. The approach yields codes with Hamm ing distance 3. To understand how aHamming code works, think of the bits in the representation as being numbered st arting from 1. For example, if we have seven bits in the code, we might write a bit pattern Xasx7x6x5x4x3x2x1. The bits with indices that are powers of two are parity check bits. Th ese include x1,x2,x4,x8, and so forth. The remaining bits can be used to hold data. For example, we could use a 7-bit Hamming code and map the bits from a 4-bit unsigned representation into bits x7,x6,x5, andx3. Notice that Hamming codes are not so useful for small numbers of bits, but require only logarithmic ove rhead for large numbers of bits. That is, in anN-bit Hamming code, only ⌈log2(N+1)⌉bits are used for parity checks. How are the parity checks deﬁned? Each parity bit is used to provide even parity for those bits with indices for which the index, when written in binary, includes a 1 in the single pos ition in which the parity bit’s index contains a 1. The x1bit, for example, provides even parity on all bits with odd indices. The x2bit provides even parity on x2,x3,x6,x7,x10, and so forth. In a 7-bit Hamming code, for example, x1is chosen so that it has even parity together with x3,x5, andx7. Similarly, x2is chosen so that it has even parity together with x3,x6, andx7. Finally, x4is chosen so that it has even parity together with x5,x6, andx7.'}"
"The digital system c an then correct the errors by selecting the unique value identiﬁed by the associated neighborhood. Note th at patterns encountered as a result of up tokbit errors always fall within the original code word’s neighborhood; t he inequality ensures that the neighborhood identiﬁed in this way is unique. We can manipulate the ineq uality to express the number of errors kthat can be corrected in terms of the Hamming distance dof the code. A code with Hamming distance dallows up to⌊d−1 2⌋errors to be corrected , where⌊x⌋represents the integer ﬂoor function on x, or rounding xdown to the nearest integer. 4.2.6 Hamming Codes Hamming also developed a general and eﬃcient approach for extend ing an arbitrary representation to allow correction of a single bit error. The approach yields codes with Hamm ing distance 3. To understand how aHamming code works, think of the bits in the representation as being numbered st arting from 1. For example, if we have seven bits in the code, we might write a bit pattern Xasx7x6x5x4x3x2x1. The bits with indices that are powers of two are parity check bits. Th ese include x1,x2,x4,x8, and so forth. The remaining bits can be used to hold data. For example, we could use a 7-bit Hamming code and map the bits from a 4-bit unsigned representation into bits x7,x6,x5, andx3. Notice that Hamming codes are not so useful for small numbers of bits, but require only logarithmic ove rhead for large numbers of bits. That is, in anN-bit Hamming code, only ⌈log2(N+1)⌉bits are used for parity checks. How are the parity checks deﬁned? Each parity bit is used to provide even parity for those bits with indices for which the index, when written in binary, includes a 1 in the single pos ition in which the parity bit’s index contains a 1. The x1bit, for example, provides even parity on all bits with odd indices. The x2bit provides even parity on x2,x3,x6,x7,x10, and so forth. In a 7-bit Hamming code, for example, x1is chosen so that it has even parity together with x3,x5, andx7. Similarly, x2is chosen so that it has even parity together with x3,x6, andx7. Finally, x4is chosen so that it has even parity together with x5,x6, andx7.","{'page_number': 150, 'textbook_name': 'ECE-120-student-notes', 'text': 'The digital system c an then correct the errors by selecting the unique value identiﬁed by the associated neighborhood. Note th at patterns encountered as a result of up tokbit errors always fall within the original code word’s neighborhood; t he inequality ensures that the neighborhood identiﬁed in this way is unique. We can manipulate the ineq uality to express the number of errors kthat can be corrected in terms of the Hamming distance dof the code. A code with Hamming distance dallows up to⌊d−1 2⌋errors to be corrected , where⌊x⌋represents the integer ﬂoor function on x, or rounding xdown to the nearest integer. 4.2.6 Hamming Codes Hamming also developed a general and eﬃcient approach for extend ing an arbitrary representation to allow correction of a single bit error. The approach yields codes with Hamm ing distance 3. To understand how aHamming code works, think of the bits in the representation as being numbered st arting from 1. For example, if we have seven bits in the code, we might write a bit pattern Xasx7x6x5x4x3x2x1. The bits with indices that are powers of two are parity check bits. Th ese include x1,x2,x4,x8, and so forth. The remaining bits can be used to hold data. For example, we could use a 7-bit Hamming code and map the bits from a 4-bit unsigned representation into bits x7,x6,x5, andx3. Notice that Hamming codes are not so useful for small numbers of bits, but require only logarithmic ove rhead for large numbers of bits. That is, in anN-bit Hamming code, only ⌈log2(N+1)⌉bits are used for parity checks. How are the parity checks deﬁned? Each parity bit is used to provide even parity for those bits with indices for which the index, when written in binary, includes a 1 in the single pos ition in which the parity bit’s index contains a 1. The x1bit, for example, provides even parity on all bits with odd indices. The x2bit provides even parity on x2,x3,x6,x7,x10, and so forth. In a 7-bit Hamming code, for example, x1is chosen so that it has even parity together with x3,x5, andx7. Similarly, x2is chosen so that it has even parity together with x3,x6, andx7. Finally, x4is chosen so that it has even parity together with x5,x6, andx7.'}"
"146  The table to the right shows the result of em- bedding a 4-bit unsigned representation into a 7-bit Hamming code. A Hamming code provides a convenient way to identify which bit should be corrected when a single bit error occurs. Notice that each bit is protected by a unique subset of the parity bits correspondingto the binary form of the bit’s in- dex. Bit x6, for example, is protected by bits x4 andx2, because the number 6 is written 110 in binary. Ifabit isaﬀected byanerror,the parity bitsthat registertheerrorarethosecorrespond- ing to 1s in the binary number of the index. So if we calculate check bits as 1 to represent an error (odd parity) and 0 to represent no error (even parity), then concatenate those bits into a binary number, we obtain the binary value of the index of the single bit aﬀected by an error (or the number 0 if no error has occurred).4-bit 7-bit value unsigned Hamming represented (x7x6x5x3)x4x2x1code 0 0000 0000000000 1 0001 0110000111 2 0010 1010011001 3 0011 1100011110 4 0100 1100101010 5 0101 1010101101 6 0110 0110110011 7 0111 0000110100 8 1000 1111001011 9 1001 1001001100 10 1010 0101010010 11 1011 0011010101 12 1100 0011100001 13 1101 0101100110 14 1110 1001111000 15 1111 1111111111 Let’s do a couple of examples based on the pattern for the decimal n umber 9, 1001100. First, assume that no error occurs. We calculate check bit c4by checking whether x4,x5,x6, andx7together have even parity. Since no error occurred, they do, so c4= 0. Similarly, for c2we consider x2,x3,x6, andx7. These also have even parity, so c2= 0. Finally, for c1, we consider x1,x3,x5, andx7. As with the others, these together have even parity, so c1= 0. Writing c4c2c1, we obtain 000, and conclude that no error has occurred. Next assume that bit 3 has an error, giving us the pattern 1001000 . In this case, we have again that c4= 0, but the bits corresponding to both c2andc1have odd parity, so c2 = 1 and c1= 1. Now when we write the check bits c4c2c1, we obtain 011, and we are able to recognize that bit 3 has been chan ged. A Hamming code can only correct one bit error, however. If two bit e rrors occur, correction will produce the wrong answer. Let’s imagine that both bits 3 and 5 have been ﬂipp ed in our example pattern for the decimal number 9, producing the pattern 1011000. Calculating the check bits as before and writing them asc4c2c1, we obtain 110, which leads us to incorrectly conclude that bit 6 has b een ﬂipped","{'page_number': 151, 'textbook_name': 'ECE-120-student-notes', 'text': 'A Hamming code can only correct one bit error, however. If two bit e rrors occur, correction will produce the wrong answer. Let’s imagine that both bits 3 and 5 have been ﬂipp ed in our example pattern for the decimal number 9, producing the pattern 1011000. Calculating the check bits as before and writing them asc4c2c1, we obtain 110, which leads us to incorrectly conclude that bit 6 has b een ﬂipped. As a result, we “correct” the pattern to 1111000, which represents the decima l number 14. 4.2.7 SEC-DED Codes We now consider one ﬁnal extension of Hamming codes to enable a sys tem to perform single error correction while also detecting any two bit errors. Such codes are known as Single Error Correction, Double Error Detection (SEC-DED) codes. Creating such a code from a Hamming code is trivial: add a parit y bit covering the entire Hamming code. The extra parity bit increases th e Hamming distance to 4. A Hamming distance of 4 still allows only single bit error correction, but avoids th e problem of Hamming distance 3 codes when two bit errors occur, since patterns at Hamming distance 2 fr om a valid code word cannot be within distance 1 of another code word, and thus cannot be “corrected ” to the wrong result. In fact, one can add a parity bit to any representation with an odd H amming distance to create a new representation with Hamming distance one greater than the origina l representation. To proof this convenient fact, begin with a representation with Hamming distance d, wheredis odd. If we choose two code words from the representation, and their Hamming distance is already gre ater than d, their distance in the new representation will also be greater than d. Adding a parity bit cannot decrease the distance. On the other hand, if the two code words are exactly distance dapart, they must have opposite parity, since they diﬀer by an odd number of bits. Thus the new parity bit will be a 0 for one of t he code words and a 1 for the other, increasing the Hamming distance to d+ 1 in the new representation. Since all pairs of code words have Hamming distance of at least d+1, the new representation also has Hamming distance d+1.'}"
"A Hamming code can only correct one bit error, however. If two bit e rrors occur, correction will produce the wrong answer. Let’s imagine that both bits 3 and 5 have been ﬂipp ed in our example pattern for the decimal number 9, producing the pattern 1011000. Calculating the check bits as before and writing them asc4c2c1, we obtain 110, which leads us to incorrectly conclude that bit 6 has b een ﬂipped. As a result, we “correct” the pattern to 1111000, which represents the decima l number 14. 4.2.7 SEC-DED Codes We now consider one ﬁnal extension of Hamming codes to enable a sys tem to perform single error correction while also detecting any two bit errors. Such codes are known as Single Error Correction, Double Error Detection (SEC-DED) codes. Creating such a code from a Hamming code is trivial: add a parit y bit covering the entire Hamming code. The extra parity bit increases th e Hamming distance to 4. A Hamming distance of 4 still allows only single bit error correction, but avoids th e problem of Hamming distance 3 codes when two bit errors occur, since patterns at Hamming distance 2 fr om a valid code word cannot be within distance 1 of another code word, and thus cannot be “corrected ” to the wrong result. In fact, one can add a parity bit to any representation with an odd H amming distance to create a new representation with Hamming distance one greater than the origina l representation. To proof this convenient fact, begin with a representation with Hamming distance d, wheredis odd. If we choose two code words from the representation, and their Hamming distance is already gre ater than d, their distance in the new representation will also be greater than d. Adding a parity bit cannot decrease the distance. On the other hand, if the two code words are exactly distance dapart, they must have opposite parity, since they diﬀer by an odd number of bits. Thus the new parity bit will be a 0 for one of t he code words and a 1 for the other, increasing the Hamming distance to d+ 1 in the new representation. Since all pairs of code words have Hamming distance of at least d+1, the new representation also has Hamming distance d+1.","{'page_number': 151, 'textbook_name': 'ECE-120-student-notes', 'text': 'A Hamming code can only correct one bit error, however. If two bit e rrors occur, correction will produce the wrong answer. Let’s imagine that both bits 3 and 5 have been ﬂipp ed in our example pattern for the decimal number 9, producing the pattern 1011000. Calculating the check bits as before and writing them asc4c2c1, we obtain 110, which leads us to incorrectly conclude that bit 6 has b een ﬂipped. As a result, we “correct” the pattern to 1111000, which represents the decima l number 14. 4.2.7 SEC-DED Codes We now consider one ﬁnal extension of Hamming codes to enable a sys tem to perform single error correction while also detecting any two bit errors. Such codes are known as Single Error Correction, Double Error Detection (SEC-DED) codes. Creating such a code from a Hamming code is trivial: add a parit y bit covering the entire Hamming code. The extra parity bit increases th e Hamming distance to 4. A Hamming distance of 4 still allows only single bit error correction, but avoids th e problem of Hamming distance 3 codes when two bit errors occur, since patterns at Hamming distance 2 fr om a valid code word cannot be within distance 1 of another code word, and thus cannot be “corrected ” to the wrong result. In fact, one can add a parity bit to any representation with an odd H amming distance to create a new representation with Hamming distance one greater than the origina l representation. To proof this convenient fact, begin with a representation with Hamming distance d, wheredis odd. If we choose two code words from the representation, and their Hamming distance is already gre ater than d, their distance in the new representation will also be greater than d. Adding a parity bit cannot decrease the distance. On the other hand, if the two code words are exactly distance dapart, they must have opposite parity, since they diﬀer by an odd number of bits. Thus the new parity bit will be a 0 for one of t he code words and a 1 for the other, increasing the Hamming distance to d+ 1 in the new representation. Since all pairs of code words have Hamming distance of at least d+1, the new representation also has Hamming distance d+1.'}"
"4.3 Instruction Set Architecture* 147 ECE120: Introduction to Computer Engineering Notes Set 4.3 Instruction Set Architecture* This set of notes discusses tradeoﬀs and design elements of instru ction set architectures (ISAs). The material is beyond the scope of our class, and is provided purely for yo ur interest. Those who ﬁnd these topics interesting may also want to read the ECE391 notes, which describe similar material with a focus on the x86 ISA. As you know, the ISA deﬁnes the interface between software and hardware, abstracting the capabilities of a computer’s datapath and standardizing the format of instructio ns to utilize those capabilities. Successful ISAs are rarely discarded, as success implies the existence of large amounts of software built to use the ISA. Rather, they are extended, and their original forms must be supp orted for decades (consider, for example, the IBM 360 and the Intel x86). Employing sound design principles is t hus imperative in an ISA. 4.3.1 Formats and Fields* The LC-3 ISA employs ﬁxed-length instructions and a load-store ar chitecture, two aspects that help to reduce the design space to a manageable set of choices. In a gener al ISA design, many other options exist for instruction formats. Recall the idea of separating the bits of an instruction into (possibly non-contiguous) ﬁelds. One of the ﬁelds must contain an opcode, which speciﬁes the type of operation to be performed by the instruction. In the LC-3 ISA, most opcodes specify both the type of operation and th e types of arguments to the operation. More generally, many addressing modes are possible for each opera nd, and we can think of the bits that specify the addressing mode as a separate ﬁeld, known as the modeﬁeld. As a simple example, the LC-3’s ADD and AND instructions contain a 1-bit mode ﬁeld that speciﬁes whe ther the second operand of the ADD/AND comes from a register or is an immediate value. Several questions must be answered in order to deﬁne the possible instruction formats for an ISA. First, are instructions ﬁxed-length or variable-length? Second, how many ad dresses are needed for each instruction, and how many of the addresses can be memory addresses? Finally, w hat forms of addresses are possible for each operand? For example, can one use full memory addresses or only limited oﬀsets relative to a register? The answertothe ﬁrstquestiondepends on manyfactors, but se veralclearadvantagesexist forboth answers. Fixed-length instructions are easy to fetch and decode. A processor knows in advance how m any bits must be fetched to fetch a full instruction; fetching the opcode a nd mode ﬁelds in order to decide how many more bits are necessary to complete the instruction may requ ire more than one cycle. Fixing the time necessary for instruction fetch also simpliﬁes pipelining. Finally, ﬁ xed-length instructions simplify the datapath by restricting instructions to the size of the bus and alwa ys fetching properly aligned instructions","{'page_number': 152, 'textbook_name': 'ECE-120-student-notes', 'text': 'Fixing the time necessary for instruction fetch also simpliﬁes pipelining. Finally, ﬁ xed-length instructions simplify the datapath by restricting instructions to the size of the bus and alwa ys fetching properly aligned instructions. As an example of this simpliﬁcation, note that the LC-3 ISA does not s upport addressing for individual bytes, only for 16-bit words. Variable-length instructions also have beneﬁts, however. Variable-length encodings allow more e ﬃcient encodings, saving both memory and disk space. A register transfe r operation, for example, clearly requires fewer bits than addition of values at two direct memory addresses f or storage at a third. Fixed-length in- structions must be ﬁxed at the length of the longest possible instru ction, whereasvariable-length instructions can use lengths appropriate to each mode. The same tradeoﬀ has a nother form in the sense that ﬁxed-length ISAs typically eliminate many addressing modes in order to limit the size o f the instructions. Variable- length instructions thus allow more ﬂexibility; indeed, extensions to a variable-length ISA can incorporate new addressing modes that require longer instructions without aﬀe cting the original ISA. For example, the maximum length of x86 instructions has grown from six bytes in 1978 ( the 8086 ISA) to ﬁfteen bytes in today’s version of the ISA.'}"
"Fixing the time necessary for instruction fetch also simpliﬁes pipelining. Finally, ﬁ xed-length instructions simplify the datapath by restricting instructions to the size of the bus and alwa ys fetching properly aligned instructions. As an example of this simpliﬁcation, note that the LC-3 ISA does not s upport addressing for individual bytes, only for 16-bit words. Variable-length instructions also have beneﬁts, however. Variable-length encodings allow more e ﬃcient encodings, saving both memory and disk space. A register transfe r operation, for example, clearly requires fewer bits than addition of values at two direct memory addresses f or storage at a third. Fixed-length in- structions must be ﬁxed at the length of the longest possible instru ction, whereasvariable-length instructions can use lengths appropriate to each mode. The same tradeoﬀ has a nother form in the sense that ﬁxed-length ISAs typically eliminate many addressing modes in order to limit the size o f the instructions. Variable- length instructions thus allow more ﬂexibility; indeed, extensions to a variable-length ISA can incorporate new addressing modes that require longer instructions without aﬀe cting the original ISA. For example, the maximum length of x86 instructions has grown from six bytes in 1978 ( the 8086 ISA) to ﬁfteen bytes in today’s version of the ISA.","{'page_number': 152, 'textbook_name': 'ECE-120-student-notes', 'text': 'Fixing the time necessary for instruction fetch also simpliﬁes pipelining. Finally, ﬁ xed-length instructions simplify the datapath by restricting instructions to the size of the bus and alwa ys fetching properly aligned instructions. As an example of this simpliﬁcation, note that the LC-3 ISA does not s upport addressing for individual bytes, only for 16-bit words. Variable-length instructions also have beneﬁts, however. Variable-length encodings allow more e ﬃcient encodings, saving both memory and disk space. A register transfe r operation, for example, clearly requires fewer bits than addition of values at two direct memory addresses f or storage at a third. Fixed-length in- structions must be ﬁxed at the length of the longest possible instru ction, whereasvariable-length instructions can use lengths appropriate to each mode. The same tradeoﬀ has a nother form in the sense that ﬁxed-length ISAs typically eliminate many addressing modes in order to limit the size o f the instructions. Variable- length instructions thus allow more ﬂexibility; indeed, extensions to a variable-length ISA can incorporate new addressing modes that require longer instructions without aﬀe cting the original ISA. For example, the maximum length of x86 instructions has grown from six bytes in 1978 ( the 8086 ISA) to ﬁfteen bytes in today’s version of the ISA.'}"
"148  Moving to the last of the three questions posed for instruction for mat deﬁnition, operand address speciﬁca- tion, we explore a range of answersdeveloped over the last few dec ades. Answers are usually chosen based on the number of bits necessary, and we use this metric to organize th e possibilities. The ﬁgure below separates approaches into two dimensions: the vertical dimension divides addr essing into registers and memory, and the horizontal dimension into varieties within each type. more bitsfewer bits implicitmemory""zero page"" relative addressessegmented memoryfull addressesspecial-purpose registersimplicitgeneral-purpose registersneed fewer bits memoryregisterneed more bits As a register ﬁle contains fewer registers than a memory does word s, the use of register operands rather than memory addresses reduces the number of bits required to sp ecify an operand. The LC-3 ISA uses a restricted set of addressing modes to stay within the limit imposed by the use of 16-bit instructions. Both register and memory addresses, however, admit a wide range of imp lementations. Implicit operands of either type require no additional bits for the implicit address. The LC-3 procedure call instruction, JSR, for example, stores the return address in R 7. No bits in the JSR encoding name the R7 register; R7 is used implicitly for every JSR executed. Similarly, the procedure call instructions in many ISAs push the return address onto a stack using an implicit register for the top of stack pointer. Memory addresses can also be implicitly equated to other memory addresses . An increment instruction operating on a memory address, for example, implicitly writes the result back to th e same address. At the opposite extreme, an instruction may include a full address, either to any register in the register ﬁle or to any address in the memory. The term general-purpose registers indicates that registers are used in any operation. Special-purpose registers , in contrast, split the register ﬁle and allow only certain registersto be usedin eachoperation. Forexample, the Motorola6 80x0series, used in earlyApple Macintosh computers, provides distinct sets of address and data registers . Loads and stores use the address registers; arithmetic, logic, and shift operations use the data registers. As a result, each instruction selects from a smaller set of registers and thus requires fewer bits in the instruct ion to name the register for use. As full memory addresses require many more bits than full register addresses, a wider range of techniques has been employed to reduce the length. “Zero page” addresses, as deﬁned in the 6510 (6502) ISA used by Commodore PET’s,15C64’s,16and VIC 20’s, preﬁxed a one-byte address with a zero byte, allowing shorter instructions when memory addresses fell within the ﬁrst 256 memor y locations. Assembly and machine language programmers made heavy use of these locations to produ ce shorter programs. Relative addressing is quite common in the LC-3 ISA, in which many addr esses are PC-relative. Typical commerical ISAs also make use of relative addressing","{'page_number': 153, 'textbook_name': 'ECE-120-student-notes', 'text': 'Assembly and machine language programmers made heavy use of these locations to produ ce shorter programs. Relative addressing is quite common in the LC-3 ISA, in which many addr esses are PC-relative. Typical commerical ISAs also make use of relative addressing. The Alpha ISA , for example, has a PC-relative form of procedure call with a 21-bit oﬀset (plus or minus a megabyte), an d the x86 ISA has a “short” form of branch instructions that uses an 8-bit oﬀset. Segmented memory is a form of relative addressing that uses a regis ter (usually implicit) to provide the high bits of an address and an explicit memory address (or another regis ter) to provide the low bits. In the early x86 ISAs, for example, 20-bit addresses are found by adding a 16- bit segment register extended with four zero bits to a 16-bit oﬀset. 15My computer in junior high school. 16My computer in high school.'}"
"Assembly and machine language programmers made heavy use of these locations to produ ce shorter programs. Relative addressing is quite common in the LC-3 ISA, in which many addr esses are PC-relative. Typical commerical ISAs also make use of relative addressing. The Alpha ISA , for example, has a PC-relative form of procedure call with a 21-bit oﬀset (plus or minus a megabyte), an d the x86 ISA has a “short” form of branch instructions that uses an 8-bit oﬀset. Segmented memory is a form of relative addressing that uses a regis ter (usually implicit) to provide the high bits of an address and an explicit memory address (or another regis ter) to provide the low bits. In the early x86 ISAs, for example, 20-bit addresses are found by adding a 16- bit segment register extended with four zero bits to a 16-bit oﬀset. 15My computer in junior high school. 16My computer in high school.","{'page_number': 153, 'textbook_name': 'ECE-120-student-notes', 'text': 'Assembly and machine language programmers made heavy use of these locations to produ ce shorter programs. Relative addressing is quite common in the LC-3 ISA, in which many addr esses are PC-relative. Typical commerical ISAs also make use of relative addressing. The Alpha ISA , for example, has a PC-relative form of procedure call with a 21-bit oﬀset (plus or minus a megabyte), an d the x86 ISA has a “short” form of branch instructions that uses an 8-bit oﬀset. Segmented memory is a form of relative addressing that uses a regis ter (usually implicit) to provide the high bits of an address and an explicit memory address (or another regis ter) to provide the low bits. In the early x86 ISAs, for example, 20-bit addresses are found by adding a 16- bit segment register extended with four zero bits to a 16-bit oﬀset. 15My computer in junior high school. 16My computer in high school.'}"
"4.3 Instruction Set Architecture* 149 4.3.2 Addressing Architectures* One question remains for the deﬁnition of instruction formats: how many addresses are needed for each instruction, and how many of the addresses can be memory addres ses? The ﬁrst part of this question usually rangesfrom zerotothree, and is rarelyallowedtogobeyond three . The answertothe secondpartdetermines theaddressing architecture implemented by an ISA. We now illustrate the tradeoﬀs between ﬁve d istinct addressing architectures through the use of a running example, t he assignment X=AB+C/D. A binary operator requires two source operands and one destinat ion operand, for a total of three addresses. The ADD instruction, for example, has a 3-address format: ADD A,B,C ; M[A]←M[B]+M[C] or ADD R1,R2,R3 ; R1←R2+R3 If all three addresses can be memory addresses, the ISA is dubbe d amemory-to-memory architecture . Such architectures may have small register sets or even lack a reg ister ﬁle completely. To implement the assignment, we assume the availability of two memory locations, T1 an d T2, for temporary storage: MUL T1,A,B ; T1←M[A]∗M[B] DIV T2,C,D ; T2←M[C]/M[D] ADD X,T1,T2 ; X←M[T1]+M[T2] Theassignmentrequiresonlythreeinstructionstoimplement, bute achinstructioncontainsthreefullmemory addresses, and is thus quite long. At the other extreme is the load-store architecture used by the LC-3 ISA. In a load-store architecture, only loads and stores can use memory addresses; all other operat ions use only registers. As most instructions use only registers, this type of addressing architecture is also calle d aregister-to-register architecture . The example assignment translates to the code shown below, which a ssumes that R1, R2, and R3 are free for use (the instructions are NOTLC-3 instructions, but rather a generic assembly language for a loa d-store architecture). LD R1,A ; R1←M[A] LD R2,B ; R2←M[B] MUL R1,R1,R2 ; R1←R1∗R2 LD R2,C ; R2←M[C] LD R3,D ; R3←M[D] DIV R2,R2,R3 ; R2←R2/R3 ADD R1,R1,R2 ; R1←R1+R2 ST R1,X ; M[X]←R1 Eight instructions are necessary, but no instruction requires mor e than one full memory address, and several use only register addresses, allowing the use of shorter instructio ns","{'page_number': 154, 'textbook_name': 'ECE-120-student-notes', 'text': 'The need to move data in and out of memory explicitly, however, also requires a reasonably large registe r set, as is available in the ARM, Sparc, Alpha, and IA-64 ISAs. Architectures that use other combinations of memory and registe r addresses with 3-address formats are not named. Unary operators and transfer operators require only on e source operand, thus can use a 2-address format (for example, NOT A,B). Binary operations can also use 2-address format if one operand is implicit, as in the following instructions: ADD A,B ; M[A]←M[A]+M[B] or ADD R1,B ; R1←R1+M[B] The second instruction, in which one address is a register and the se cond is a memory address, deﬁnes aregister-memory architecture . As shown by the code on the next page, such architectures strik e a balance between the two architectures just discussed.'}"
